time,sea_surface_temperature,sea_surface_temperature_anomaly
1997-04-01 12:00:00,18.915000000000003,-0.16
1997-05-01 12:00:00,22.343333333333334,-0.3883333333333333
1997-06-01 12:00:00,24.58333333333333,-1.3916666666666666
1997-07-01 12:00:00,27.866666666666664,0.0733333333333333
1997-08-01 12:00:00,28.456666666666667,0.2983333333333333
1997-09-01 12:00:00,27.62833333333333,0.5366666666666667
1997-10-01 12:00:00,24.96,0.9116666666666668
1997-11-01 12:00:00,19.613333333333333,-1.4566666666666668
1997-12-01 12:00:00,16.43166666666667,-2.6
1998-01-01 12:00:00,14.325,-4.083333333333333
1998-02-01 12:00:00,13.083333333333334,-4.5616666666666665
1998-03-01 12:00:00,14.516666666666666,-2.635
1998-04-01 12:00:00,18.82333333333333,-0.2516666666666666
1998-05-01 12:00:00,23.326666666666668,0.5883333333333333
1998-06-01 12:00:00,27.180000000000003,1.1983333333333333
1998-07-01 12:00:00,28.21333333333333,0.4166666666666667
1998-08-01 12:00:00,28.011666666666667,-0.1433333333333333
1998-09-01 12:00:00,27.575,0.4783333333333333
1998-10-01 12:00:00,25.40833333333333,1.3633333333333333
1998-11-01 12:00:00,21.718333333333334,0.645
1998-12-01 12:00:00,19.65,0.6183333333333333
1999-01-01 12:00:00,18.34166666666667,-0.0683333333333333
1999-02-01 12:00:00,17.94666666666667,0.3
1999-03-01 12:00:00,16.103333333333335,-1.0450000000000002
1999-04-01 12:00:00,19.85333333333333,0.7733333333333333
1999-05-01 12:00:00,21.83666666666667,-0.9
1999-06-01 12:00:00,25.536666666666665,-0.4383333333333333
1999-07-01 12:00:00,28.058333333333334,0.2583333333333333
1999-08-01 12:00:00,29.426666666666662,1.268333333333333
1999-09-01 12:00:00,26.88,-0.2083333333333333
1999-10-01 12:00:00,23.731666666666666,-0.3133333333333333
1999-11-01 12:00:00,20.421666666666667,-0.6466666666666666
1999-12-01 12:00:00,17.158333333333335,-1.8716666666666668
2000-01-01 12:00:00,15.855,-2.556666666666666
2000-02-01 12:00:00,13.148333333333332,-4.4816666666666665
2000-03-01 12:00:00,16.441666666666666,-0.7083333333333334
2000-04-01 12:00:00,18.825,-0.2533333333333333
2000-05-01 12:00:00,23.505,0.7666666666666666
2000-06-01 12:00:00,26.761666666666667,0.785
2000-07-01 12:00:00,27.96,0.1616666666666666
2000-08-01 12:00:00,28.145,-0.0066666666666666
2000-09-01 12:00:00,27.01833333333333,-0.0666666666666666
2000-10-01 12:00:00,23.23333333333333,-0.8116666666666666
2000-11-01 12:00:00,20.25166666666667,-0.82
2000-12-01 12:00:00,15.410000000000002,-3.613333333333333
2001-01-01 12:00:00,14.338333333333331,-4.075
2001-02-01 12:00:00,12.723333333333334,-4.92
2001-03-01 12:00:00,14.975,-2.1750000000000003
2001-04-01 12:00:00,18.27,-0.8016666666666667
2001-05-01 12:00:00,22.381666666666664,-0.3566666666666667
2001-06-01 12:00:00,26.651666666666667,0.6749999999999999
2001-07-01 12:00:00,28.501666666666665,0.7083333333333334
2001-08-01 12:00:00,28.66,0.505
2001-09-01 12:00:00,27.13833333333333,0.0466666666666666
2001-10-01 12:00:00,23.096666666666664,-0.9516666666666668
2001-11-01 12:00:00,19.703333333333333,-1.365
2001-12-01 12:00:00,19.175,0.1433333333333333
2002-01-01 12:00:00,15.446666666666664,-2.966666666666667
2002-02-01 12:00:00,14.586666666666666,-3.056666666666666
2002-03-01 12:00:00,15.88,-1.27
2002-04-01 12:00:00,20.401666666666667,1.3216666666666663
2002-05-01 12:00:00,23.776666666666667,1.035
2002-06-01 12:00:00,26.188333333333333,0.2066666666666666
2002-07-01 12:00:00,28.24833333333333,0.455
2002-08-01 12:00:00,28.13,-0.0233333333333333
2002-09-01 12:00:00,27.926666666666662,0.8333333333333334
2002-10-01 12:00:00,26.13833333333333,2.0883333333333334
2002-11-01 12:00:00,21.47833333333333,0.4066666666666667
2002-12-01 12:00:00,16.455000000000002,-2.5733333333333333
2003-01-01 12:00:00,13.805,-4.601666666666667
2003-02-01 12:00:00,12.976666666666668,-4.670000000000001
2003-03-01 12:00:00,15.293333333333331,-1.86
2003-04-01 12:00:00,18.896666666666665,-0.1766666666666666
2003-05-01 12:00:00,23.83833333333333,1.0933333333333333
2003-06-01 12:00:00,26.656666666666663,0.6816666666666666
2003-07-01 12:00:00,26.31833333333333,-1.4733333333333334
2003-08-01 12:00:00,26.82166666666667,-1.335
2003-09-01 12:00:00,26.098333333333333,-0.99
2003-10-01 12:00:00,23.80666666666667,-0.235
2003-11-01 12:00:00,21.79833333333333,0.725
2003-12-01 12:00:00,16.705,-2.325
2004-01-01 12:00:00,14.815,-3.596666666666667
2004-02-01 12:00:00,13.47,-4.16
2004-03-01 12:00:00,15.353333333333332,-1.795
2004-04-01 12:00:00,18.543333333333333,-0.5333333333333333
2004-05-01 12:00:00,23.5,0.7633333333333333
2004-06-01 12:00:00,26.436666666666667,0.4599999999999999
2004-07-01 12:00:00,26.951666666666668,-0.84
2004-08-01 12:00:00,27.790000000000003,-0.3633333333333333
2004-09-01 12:00:00,26.885,-0.205
2004-10-01 12:00:00,24.705,0.6566666666666666
2004-11-01 12:00:00,21.746666666666663,0.6749999999999999
2004-12-01 12:00:00,17.47,-1.5633333333333337
2005-01-01 12:00:00,15.415,-2.9966666666666666
2005-02-01 12:00:00,13.835,-3.811666666666666
2005-03-01 12:00:00,14.51,-2.643333333333333
2005-04-01 12:00:00,17.758333333333333,-1.32
2005-05-01 12:00:00,21.87,-0.8633333333333333
2005-06-01 12:00:00,25.986666666666665,0.01
2005-07-01 12:00:00,28.848333333333333,1.0433333333333332
2005-08-01 12:00:00,29.73,1.5766666666666669
2005-09-01 12:00:00,27.91333333333333,0.8233333333333333
2005-10-01 12:00:00,25.53333333333333,1.4833333333333334
2005-11-01 12:00:00,20.745,-0.3216666666666666
2005-12-01 12:00:00,16.651666666666667,-2.3816666666666664
2006-01-01 12:00:00,15.213333333333331,-3.1933333333333334
2006-02-01 12:00:00,13.92,-3.723333333333333
2006-03-01 12:00:00,15.273333333333332,-1.88
2006-04-01 12:00:00,19.12333333333333,0.045
2006-05-01 12:00:00,22.83666666666667,0.0966666666666666
2006-06-01 12:00:00,26.64833333333333,0.6699999999999999
2006-07-01 12:00:00,28.741666666666664,0.945
2006-08-01 12:00:00,28.94,0.7799999999999999
2006-09-01 12:00:00,28.02,0.9266666666666667
2006-10-01 12:00:00,24.865,0.82
2006-11-01 12:00:00,19.511666666666667,-1.555
2006-12-01 12:00:00,17.355,-1.6733333333333331
2007-01-01 12:00:00,17.093333333333334,-1.3166666666666669
2007-02-01 12:00:00,14.92,-2.7266666666666666
2007-03-01 12:00:00,16.271666666666665,-0.8816666666666667
2007-04-01 12:00:00,19.215,0.1316666666666666
2007-05-01 12:00:00,22.41,-0.3266666666666666
2007-06-01 12:00:00,25.845,-0.1283333333333333
2007-07-01 12:00:00,28.166666666666668,0.3699999999999999
2007-08-01 12:00:00,29.256666666666664,1.1016666666666668
2007-09-01 12:00:00,28.036666666666665,0.945
2007-10-01 12:00:00,25.515,1.4666666666666668
2007-11-01 12:00:00,20.495,-0.5733333333333334
2007-12-01 12:00:00,18.241666666666667,-0.7866666666666666
2008-01-01 12:00:00,15.801666666666668,-2.6083333333333334
2008-02-01 12:00:00,15.286666666666669,-2.341666666666667
2008-03-01 12:00:00,16.811666666666667,-0.34
2008-04-01 12:00:00,19.225,0.1433333333333333
2008-05-01 12:00:00,22.71666666666667,-0.02
2008-06-01 12:00:00,27.03,1.0516666666666667
2008-07-01 12:00:00,27.506666666666664,-0.2833333333333333
2008-08-01 12:00:00,26.376666666666665,-1.7766666666666666
2008-09-01 12:00:00,27.348333333333333,0.2533333333333333
2008-10-01 12:00:00,23.80333333333333,-0.2366666666666666
2008-11-01 12:00:00,18.601666666666667,-2.466666666666667
2008-12-01 12:00:00,16.013333333333332,-3.018333333333333
2009-01-01 12:00:00,14.843333333333334,-3.5683333333333334
2009-02-01 12:00:00,13.88,-3.766666666666667
2009-03-01 12:00:00,15.275,-1.8783333333333327
2009-04-01 12:00:00,18.496666666666663,-0.5750000000000001
2009-05-01 12:00:00,23.32333333333333,0.5816666666666667
2009-06-01 12:00:00,27.291666666666668,1.3133333333333332
2009-07-01 12:00:00,27.596666666666664,-0.1999999999999999
2009-08-01 12:00:00,27.685,-0.465
2009-09-01 12:00:00,27.31,0.2183333333333333
2009-10-01 12:00:00,25.296666666666667,1.2516666666666667
2009-11-01 12:00:00,21.24,0.1683333333333333
2009-12-01 12:00:00,18.385,-0.645
2010-01-01 12:00:00,17.06,-1.3516666666666666
2010-02-01 12:00:00,16.136666666666667,-1.5083333333333335
2010-03-01 12:00:00,13.921666666666669,-3.235
2010-04-01 12:00:00,18.74333333333333,-0.3316666666666666
2010-05-01 12:00:00,23.54833333333333,0.8066666666666666
2010-06-01 12:00:00,27.633333333333336,1.655
2010-07-01 12:00:00,28.01833333333333,0.2216666666666666
2010-08-01 12:00:00,29.20833333333333,1.0516666666666667
2010-09-01 12:00:00,28.481666666666666,1.3916666666666666
2010-10-01 12:00:00,25.151666666666667,1.1016666666666668
2010-11-01 12:00:00,20.961666666666662,-0.1099999999999999
2010-12-01 12:00:00,17.183333333333334,-1.8433333333333333
2011-01-01 12:00:00,17.153333333333332,-1.2566666666666666
2011-02-01 12:00:00,15.725,-1.92
2011-03-01 12:00:00,16.388333333333332,-0.765
2011-04-01 12:00:00,20.26833333333333,1.1883333333333332
2011-05-01 12:00:00,23.756666666666664,1.02
2011-06-01 12:00:00,27.15833333333333,1.1783333333333337
2011-07-01 12:00:00,27.75333333333333,-0.0383333333333333
2011-08-01 12:00:00,28.290000000000003,0.13
2011-09-01 12:00:00,28.095,1.005
2011-10-01 12:00:00,24.42333333333333,0.375
2011-11-01 12:00:00,19.70833333333333,-1.36
2011-12-01 12:00:00,17.776666666666667,-1.2533333333333332
2012-01-01 12:00:00,16.005,-2.405
2012-02-01 12:00:00,15.753333333333332,-1.885
2012-03-01 12:00:00,17.933333333333334,0.7833333333333333
2012-04-01 12:00:00,20.985,1.9
2012-05-01 12:00:00,24.135,1.3966666666666665
2012-06-01 12:00:00,25.993333333333336,0.0166666666666666
2012-07-01 12:00:00,28.236666666666668,0.44
2012-08-01 12:00:00,27.53833333333333,-0.615
2012-09-01 12:00:00,27.285,0.1916666666666666
2012-10-01 12:00:00,25.235,1.1783333333333332
2012-11-01 12:00:00,18.668333333333333,-2.398333333333333
2012-12-01 12:00:00,17.073333333333334,-1.955
2013-01-01 12:00:00,16.185,-2.2266666666666666
2013-02-01 12:00:00,15.421666666666669,-2.223333333333333
2013-03-01 12:00:00,14.731666666666667,-2.42
2013-04-01 12:00:00,18.046666666666667,-1.0266666666666666
2013-05-01 12:00:00,22.19833333333333,-0.5383333333333333
2013-06-01 12:00:00,26.71666666666667,0.7366666666666667
2013-07-01 12:00:00,27.606666666666666,-0.19
2013-08-01 12:00:00,28.368333333333336,0.215
2013-09-01 12:00:00,27.99833333333333,0.9033333333333332
2013-10-01 12:00:00,24.65,0.6033333333333334
2013-11-01 12:00:00,19.933333333333334,-1.135
2013-12-01 12:00:00,16.941666666666666,-2.085
2014-01-01 12:00:00,14.878333333333332,-3.533333333333333
2014-02-01 12:00:00,13.043333333333337,-4.598333333333334
2014-03-01 12:00:00,14.648333333333332,-2.5066666666666664
2014-04-01 12:00:00,18.786666666666665,-0.2933333333333333
2014-05-01 12:00:00,22.936666666666667,0.1966666666666666
2014-06-01 12:00:00,26.735,0.7533333333333333
2014-07-01 12:00:00,28.85166666666667,1.05
2014-08-01 12:00:00,29.33833333333333,1.1716666666666666
2014-09-01 12:00:00,28.383333333333336,1.2950000000000002
2014-10-01 12:00:00,25.063333333333333,1.015
2014-11-01 12:00:00,19.705,-1.3616666666666666
2014-12-01 12:00:00,16.669999999999998,-2.356666666666667
2015-01-01 12:00:00,14.773333333333332,-3.64
2015-02-01 12:00:00,13.265,-4.383333333333334
2015-03-01 12:00:00,14.95,-2.2016666666666667
2015-04-01 12:00:00,19.62333333333333,0.5416666666666666
2015-05-01 12:00:00,23.525,0.785
2015-06-01 12:00:00,27.27333333333333,1.2966666666666666
2015-07-01 12:00:00,27.175,-0.6166666666666667
2015-08-01 12:00:00,28.71,0.5533333333333333
2015-09-01 12:00:00,27.69333333333333,0.6033333333333334
2015-10-01 12:00:00,24.223333333333333,0.175
2015-11-01 12:00:00,21.82166666666667,0.7516666666666666
2015-12-01 12:00:00,18.82333333333333,-0.2033333333333333
2016-01-01 12:00:00,16.31833333333333,-2.0883333333333334
2016-02-01 12:00:00,13.863333333333337,-3.773333333333333
2016-03-01 12:00:00,17.09,-0.0566666666666666
2016-04-01 12:00:00,19.96333333333333,0.8816666666666667
2016-05-01 12:00:00,23.71,0.97
2016-06-01 12:00:00,27.31833333333333,1.34
2016-07-01 12:00:00,29.76,1.9633333333333327
2016-08-01 12:00:00,29.488333333333333,1.33
2016-09-01 12:00:00,28.188333333333333,1.095
2016-10-01 12:00:00,24.885,0.84
2016-11-01 12:00:00,20.865,-0.2033333333333333
2016-12-01 12:00:00,17.468333333333334,-1.5633333333333337
2017-01-01 12:00:00,15.861666666666666,-2.5500000000000003
2017-02-01 12:00:00,16.275000000000002,-1.3716666666666668
2017-03-01 12:00:00,17.03333333333333,-0.1216666666666666
2017-04-01 12:00:00,20.76666666666667,1.6833333333333331
2017-05-01 12:00:00,24.315,1.5766666666666669
2017-06-01 12:00:00,26.83666666666667,0.8566666666666666
2017-07-01 12:00:00,27.72666666666667,-0.0666666666666666
2017-08-01 12:00:00,28.5,0.3433333333333333
2017-09-01 12:00:00,27.33666666666667,0.24
2017-10-01 12:00:00,25.46166666666667,1.4166666666666667
2017-11-01 12:00:00,20.811666666666667,-0.255
2017-12-01 12:00:00,16.578333333333333,-2.45
2018-01-01 12:00:00,12.256666666666666,-6.153333333333333
2018-02-01 12:00:00,14.25,-3.3966666666666665
2018-03-01 12:00:00,16.25166666666667,-0.8983333333333333
2018-04-01 12:00:00,18.011666666666667,-1.0616666666666668
2018-05-01 12:00:00,23.13,0.3933333333333333
2018-06-01 12:00:00,27.385,1.4083333333333332
2018-07-01 12:00:00,28.94,1.145
2018-08-01 12:00:00,28.093333333333334,-0.06
2018-09-01 12:00:00,28.79833333333333,1.705
2018-10-01 12:00:00,26.891666666666666,2.845
2018-11-01 12:00:00,21.106666666666666,0.04
2018-12-01 12:00:00,15.898333333333332,-3.1316666666666664
2019-01-01 12:00:00,14.68,-3.7266666666666666
2019-02-01 12:00:00,14.483333333333334,-3.1633333333333336
2019-03-01 12:00:00,16.885,-0.2633333333333333
2019-04-01 12:00:00,19.56,0.4766666666666666
2019-05-01 12:00:00,24.69666666666667,1.9566666666666668
2019-06-01 12:00:00,27.81833333333333,1.84
2019-07-01 12:00:00,28.776666666666667,0.9833333333333334
2019-08-01 12:00:00,28.531666666666663,0.3733333333333333
2019-09-01 12:00:00,27.965,0.8683333333333333
2019-10-01 12:00:00,26.02,1.9666666666666668
2019-11-01 12:00:00,20.776666666666667,-0.2916666666666667
2019-12-01 12:00:00,16.55666666666667,-2.4716666666666667
2020-01-01 12:00:00,15.346666666666666,-3.0666666666666664
2020-02-01 12:00:00,14.503333333333332,-3.1333333333333333
2020-03-01 12:00:00,17.156666666666666,0.006666666666666665
2020-04-01 12:00:00,20.616666666666667,1.54
2020-05-01 12:00:00,23.383333333333336,0.6416666666666667
2020-06-01 12:00:00,26.560000000000002,0.58
2020-07-01 12:00:00,29.018333333333334,1.2216666666666667
2020-08-01 12:00:00,29.268333333333334,1.1116666666666666
2020-09-01 12:00:00,28.266666666666666,1.1683333333333332
2020-10-01 12:00:00,25.155,1.105
2020-11-01 12:00:00,22.293333333333333,1.22
2020-12-01 12:00:00,16.815,-2.2133333333333334
2021-01-01 12:00:00,13.950000000000001,-4.453333333333334
2021-02-01 12:00:00,13.225,-4.42
2021-03-01 12:00:00,15.601666666666667,-1.5516666666666667
2021-04-01 12:00:00,18.976666666666667,-0.09999999999999999
2021-05-01 12:00:00,22.891666666666666,0.14833333333333334
2021-06-01 12:00:00,26.095,0.11833333333333333
2021-07-01 12:00:00,27.843333333333334,0.04833333333333333
2021-08-01 12:00:00,28.981666666666666,0.8250000000000001
2021-09-01 12:00:00,27.925,0.835
2021-10-01 12:00:00,25.97,1.9249999999999998
2021-11-01 12:00:00,19.855,-1.2166666666666666
2021-12-01 12:00:00,17.513333333333332,-1.5183333333333333
2022-01-01 12:00:00,15.615,-2.796666666666667
2022-02-01 12:00:00,13.653333333333334,-3.9933333333333336
2022-03-01 12:00:00,16.793333333333333,-0.36166666666666664
2022-04-01 12:00:00,20.371666666666666,1.2933333333333332
2022-05-01 12:00:00,23.97666666666667,1.24
2022-06-01 12:00:00,27.666666666666668,1.6916666666666667
2022-07-01 12:00:00,29.236666666666668,1.4416666666666667
2022-08-01 12:00:00,28.87,0.7183333333333333
2022-09-01 12:00:00,28.395,1.3066666666666666
2022-10-01 12:00:00,23.47666666666667,-0.5666666666666667
2022-11-01 12:00:00,20.986666666666668,-0.085
2022-12-01 12:00:00,17.37333333333333,-1.6616666666666668
2023-01-01 12:00:00,14.118333333333334,-4.291666666666667
2023-02-01 12:00:00,15.216666666666667,-2.4316666666666666
2023-03-01 12:00:00,18.388333333333332,1.2366666666666666
2023-04-01 12:00:00,20.49,1.4100000000000001
2023-05-01 12:00:00,22.885,0.14833333333333334
2023-06-01 12:00:00,24.95,-1.0233333333333334
2023-07-01 12:00:00,28.820000000000004,1.0250000000000001
2023-08-01 12:00:00,29.628333333333334,1.4733333333333334
2023-09-01 12:00:00,28.14833333333333,1.06
2023-10-01 12:00:00,23.900000000000002,-0.14333333333333334
2023-11-01 12:00:00,20.388333333333332,-0.6816666666666666
2023-12-01 12:00:00,16.78,-2.255
2024-01-01 12:00:00,13.566666666666668,-4.843333333333334
2024-02-01 12:00:00,13.575000000000001,-4.0616666666666665
2024-03-01 12:00:00,16.371666666666666,-0.7783333333333333
2024-04-01 12:00:00,19.86,0.7799999999999999
2024-05-01 12:00:00,24.561666666666667,1.8233333333333333
2024-06-01 12:00:00,27.495,1.5183333333333333
2024-07-01 12:00:00,29.311666666666667,1.5133333333333334
2024-08-01 12:00:00,28.621666666666666,0.4683333333333333
2024-09-01 12:00:00,27.15833333333333,0.06666666666666667
2024-10-01 12:00:00,24.34,0.295
2024-11-01 12:00:00,21.856666666666666,0.785
2024-12-01 12:00:00,16.593333333333334,-2.441666666666667
2025-01-01 12:00:00,12.436666666666667,-5.976666666666667
